"seqnames" "start" "end" "width" "strand"
"14199" "chr17" 82751198 82829434 78237 "*"
"14200" "chr17" 82840579 83226896 386318 "*"
"14201" "chr17" 83240805 83257441 16637 "*"
"14202" "chr18" 1 11102 11102 "*"
"14203" "chr18" 15929 47389 31461 "*"
"14204" "chr18" 49558 109064 59507 "*"
"14205" "chr18" 122220 158382 36163 "*"
"14206" "chr18" 268051 316739 48689 "*"
"14207" "chr18" 500723 508567 7845 "*"
"14208" "chr18" 515295 580356 65062 "*"
"14209" "chr18" 582115 596987 14873 "*"
"14210" "chr18" 712677 721587 8911 "*"
"14211" "chr18" 812547 904942 92396 "*"
"14212" "chr18" 912173 926082 13910 "*"
"14213" "chr18" 927994 1254382 326389 "*"
"14214" "chr18" 1407181 2537524 1130344 "*"
"14215" "chr18" 2571510 2571510 1 "*"
"14216" "chr18" 2616636 2652169 35534 "*"
"14217" "chr18" 2655396 2655737 342 "*"
"14218" "chr18" 2805018 2847029 42012 "*"
"14219" "chr18" 2915994 2916993 1000 "*"
"14220" "chr18" 3013316 3066806 53491 "*"
"14221" "chr18" 3220109 3247480 27372 "*"
"14222" "chr18" 3278432 3347775 69344 "*"
"14223" "chr18" 3350560 3411607 61048 "*"
"14224" "chr18" 3459979 3466249 6271 "*"
"14225" "chr18" 3478979 3496031 17053 "*"
"14226" "chr18" 4455336 5081181 625846 "*"
"14227" "chr18" 5095816 5145284 49469 "*"
"14228" "chr18" 5197504 5236723 39220 "*"
"14229" "chr18" 5246509 5289018 42510 "*"
"14230" "chr18" 5297054 5392380 95327 "*"
"14231" "chr18" 5630701 5748818 118118 "*"
"14232" "chr18" 5876329 5882071 5743 "*"
"14233" "chr18" 5895956 5954705 58750 "*"
"14234" "chr18" 6415238 6511415 96178 "*"
"14235" "chr18" 6590654 6728820 138167 "*"
"14236" "chr18" 6915717 6919495 3779 "*"
"14237" "chr18" 6929967 6941743 11777 "*"
"14238" "chr18" 7117815 7231124 113310 "*"
"14239" "chr18" 7232048 7566781 334734 "*"
"14240" "chr18" 8406862 8609436 202575 "*"
"14241" "chr18" 8639383 8695855 56473 "*"
"14242" "chr18" 8832779 9102629 269851 "*"
"14243" "chr18" 9285986 9334766 48781 "*"
"14244" "chr18" 9402421 9475008 72588 "*"
"14245" "chr18" 9538117 9546790 8674 "*"
"14246" "chr18" 9615241 9615263 23 "*"
"14247" "chr18" 9619364 9708164 88801 "*"
"14248" "chr18" 9862552 9885725 23174 "*"
"14249" "chr18" 9889276 9914001 24726 "*"
"14250" "chr18" 9960022 10405132 445111 "*"
"14251" "chr18" 10414371 10454627 40257 "*"
"14252" "chr18" 10489949 10525904 35956 "*"
"14253" "chr18" 10552762 10612303 59542 "*"
"14254" "chr18" 10626354 10661932 35579 "*"
"14255" "chr18" 11148763 11454477 305715 "*"
"14256" "chr18" 11465997 11488569 22573 "*"
"14257" "chr18" 11506984 11609595 102612 "*"
"14258" "chr18" 11610613 11654884 44272 "*"
"14259" "chr18" 11654942 11688955 34014 "*"
"14260" "chr18" 11909224 11981024 71801 "*"
"14261" "chr18" 12030884 12093852 62969 "*"
"14262" "chr18" 12129750 12200778 71029 "*"
"14263" "chr18" 12223540 12254318 30779 "*"
"14264" "chr18" 12277596 12307668 30073 "*"
"14265" "chr18" 12377315 12407895 30581 "*"
"14266" "chr18" 12432239 12432896 658 "*"
"14267" "chr18" 12725741 12739489 13749 "*"
"14268" "chr18" 12776138 12785477 9340 "*"
"14269" "chr18" 12929644 12947132 17489 "*"
"14270" "chr18" 12987537 12991361 3825 "*"
"14271" "chr18" 13125053 13217497 92445 "*"
"14272" "chr18" 13652756 13663346 10591 "*"
"14273" "chr18" 13764559 13825543 60985 "*"
"14274" "chr18" 13826863 13882043 55181 "*"
"14275" "chr18" 13915708 14057456 141749 "*"
"14276" "chr18" 14132491 14179096 46606 "*"
"14277" "chr18" 14342525 14477954 135430 "*"
"14278" "chr18" 14499279 14507338 8060 "*"
"14279" "chr18" 14543586 14728271 184686 "*"
"14280" "chr18" 14852739 14946266 93528 "*"
"14281" "chr18" 14973740 15307662 333923 "*"
"14282" "chr18" 15330283 20946905 5616623 "*"
"14283" "chr18" 21111852 21242241 130390 "*"
"14284" "chr18" 21525418 21529280 3863 "*"
"14285" "chr18" 21600885 21612266 11382 "*"
"14286" "chr18" 21633525 21650896 17372 "*"
"14287" "chr18" 21704806 21704956 151 "*"
"14288" "chr18" 21870958 22166897 295940 "*"
"14289" "chr18" 22202529 22413600 211072 "*"
"14290" "chr18" 22417916 22723490 305575 "*"
"14291" "chr18" 23026489 23134563 108075 "*"
"14292" "chr18" 23437962 23452822 14861 "*"
"14293" "chr18" 23486604 23503469 16866 "*"
"14294" "chr18" 23586899 23598925 12027 "*"
"14295" "chr18" 23662886 23689442 26557 "*"
"14296" "chr18" 23956223 23992772 36550 "*"
"14297" "chr18" 24135611 24138955 3345 "*"
"14298" "chr18" 24161604 24162043 440 "*"
"14299" "chr18" 24397881 24426615 28735 "*"
"14300" "chr18" 24453536 24460628 7093 "*"
"14301" "chr18" 24479958 24628181 148224 "*"
"14302" "chr18" 24708543 24725780 17238 "*"
"14303" "chr18" 24929077 24933486 4410 "*"
"14304" "chr18" 24987683 25061925 74243 "*"
"14305" "chr18" 25352191 26016252 664062 "*"
"14306" "chr18" 26091218 26133851 42634 "*"
"14307" "chr18" 26193356 26225935 32580 "*"
"14308" "chr18" 26391686 26422994 31309 "*"
"14309" "chr18" 26426102 26454909 28808 "*"
"14310" "chr18" 27190699 27336378 145680 "*"
"14311" "chr18" 27595165 27950965 355801 "*"
"14312" "chr18" 28177447 30298909 2121463 "*"
"14313" "chr18" 30298961 30990007 691047 "*"
"14314" "chr18" 31042816 31058839 16024 "*"
"14315" "chr18" 31162857 31318088 155232 "*"
"14316" "chr18" 31426989 31447794 20806 "*"
"14317" "chr18" 31478703 31498042 19340 "*"
"14318" "chr18" 31556912 31557009 98 "*"
"14319" "chr18" 31599022 31622246 23225 "*"
"14320" "chr18" 31685837 31759561 73725 "*"
"14321" "chr18" 31760881 31829172 68292 "*"
"14322" "chr18" 31943137 32018371 75235 "*"
"14323" "chr18" 32470485 32511662 41178 "*"
"14324" "chr18" 32514635 32672670 158036 "*"
"14325" "chr18" 32773063 32937401 164339 "*"
"14326" "chr18" 33441102 33578232 137131 "*"
"14327" "chr18" 33751193 33851099 99907 "*"
"14328" "chr18" 34223552 34493289 269738 "*"
"14329" "chr18" 34891845 34976927 85083 "*"
"14330" "chr18" 35143471 35241029 97559 "*"
"14331" "chr18" 35290246 35290281 36 "*"
"14332" "chr18" 35328391 35332211 3821 "*"
"14333" "chr18" 35345483 35366696 21214 "*"
"14334" "chr18" 35377338 35443870 66533 "*"
"14335" "chr18" 35497992 35581739 83748 "*"
"14336" "chr18" 35711835 35904817 192983 "*"
"14337" "chr18" 35904927 35934087 29161 "*"
"14338" "chr18" 35934143 35972082 37940 "*"
"14339" "chr18" 35979287 35984386 5100 "*"
"14340" "chr18" 36067577 36108531 40955 "*"
"14341" "chr18" 36129386 36129443 58 "*"
"14342" "chr18" 36187449 36187518 70 "*"
"14343" "chr18" 36272158 36297713 25556 "*"
"14344" "chr18" 37231519 37243046 11528 "*"
"14345" "chr18" 37566038 37657134 91097 "*"
"14346" "chr18" 37657216 39206923 1549708 "*"
"14347" "chr18" 39800319 39841808 41490 "*"
"14348" "chr18" 39896299 40066285 169987 "*"
"14349" "chr18" 40099234 41480270 1381037 "*"
"14350" "chr18" 41632186 41955205 323020 "*"
"14351" "chr18" 42087831 42159282 71452 "*"
"14352" "chr18" 42691423 42743226 51804 "*"
"14353" "chr18" 43115692 43267877 152186 "*"
"14354" "chr18" 43277651 44323435 1045785 "*"
"14355" "chr18" 44531698 44680172 148475 "*"
"14356" "chr18" 45068511 45212994 144484 "*"
"14357" "chr18" 45683687 45687024 3338 "*"
"14358" "chr18" 45752521 45825511 72991 "*"
"14359" "chr18" 45844081 45847608 3528 "*"
"14360" "chr18" 45967340 45983535 16196 "*"
"14361" "chr18" 46072273 46080247 7975 "*"
"14362" "chr18" 46128334 46173552 45219 "*"
"14363" "chr18" 46266992 46326808 59817 "*"
"14364" "chr18" 46463141 46476971 13831 "*"
"14365" "chr18" 46657221 46667820 10600 "*"
"14366" "chr18" 46759143 46803223 44081 "*"
"14367" "chr18" 47102244 47107402 5159 "*"
"14368" "chr18" 47176375 47206321 29947 "*"
"14369" "chr18" 47251604 47285724 34121 "*"
"14370" "chr18" 47594551 47808956 214406 "*"
"14371" "chr18" 47931147 48026672 95526 "*"
"14372" "chr18" 48410753 48539045 128293 "*"
"14373" "chr18" 48863218 48919852 56635 "*"
"14374" "chr18" 48952053 49023702 71650 "*"
"14375" "chr18" 49461348 49477249 15902 "*"
"14376" "chr18" 49492524 49560698 68175 "*"
"14377" "chr18" 49599183 49782166 182984 "*"
"14378" "chr18" 50195094 50227192 32099 "*"
"14379" "chr18" 50266523 50266881 359 "*"
"14380" "chr18" 50281775 50282342 568 "*"
"14381" "chr18" 50288305 50560077 271773 "*"
"14382" "chr18" 50731825 50795119 63295 "*"
"14383" "chr18" 50825403 50878733 53331 "*"
"14384" "chr18" 50954258 50967990 13733 "*"
"14385" "chr18" 51085046 51174549 89504 "*"
"14386" "chr18" 51218305 51391997 173693 "*"
"14387" "chr18" 51643940 52340171 696232 "*"
"14388" "chr18" 53597852 54151600 553749 "*"
"14389" "chr18" 54224789 54269403 44615 "*"
"14390" "chr18" 54321267 54324357 3091 "*"
"14391" "chr18" 54385219 54587756 202538 "*"
"14392" "chr18" 54599494 54717859 118366 "*"
"14393" "chr18" 54895517 54901508 5992 "*"
"14394" "chr18" 54959509 55105903 146395 "*"
"14395" "chr18" 55124307 55222330 98024 "*"
"14396" "chr18" 55664788 55776726 111939 "*"
"14397" "chr18" 55781722 55881687 99966 "*"
"14398" "chr18" 55920200 56003612 83413 "*"
"14399" "chr18" 56191263 56597207 405945 "*"
"14400" "chr18" 57036607 57054557 17951 "*"
"14401" "chr18" 57072120 57147061 74942 "*"
"14402" "chr18" 57150301 57169614 19314 "*"
"14403" "chr18" 57171195 57350812 179618 "*"
"14404" "chr18" 57371732 57435684 63953 "*"
"14405" "chr18" 57491298 57548282 56985 "*"
"14406" "chr18" 57586773 57600655 13883 "*"
"14407" "chr18" 57622214 57630301 8088 "*"
"14408" "chr18" 57803316 58044366 241051 "*"
"14409" "chr18" 58401541 58451073 49533 "*"
"14410" "chr18" 58451159 58481246 30088 "*"
"14411" "chr18" 58628958 58670008 41051 "*"
"14412" "chr18" 58754478 58813879 59402 "*"
"14413" "chr18" 58834365 58862599 28235 "*"
"14414" "chr18" 58986481 58996733 10253 "*"
"14415" "chr18" 59069339 59139476 70138 "*"
"14416" "chr18" 59158837 59220167 61331 "*"
"14417" "chr18" 59230775 59267034 36260 "*"
"14418" "chr18" 59273394 59275155 1762 "*"
"14419" "chr18" 59318650 59327822 9173 "*"
"14420" "chr18" 59359963 59430938 70976 "*"
"14421" "chr18" 59697663 59899947 202285 "*"
"14422" "chr18" 59904307 60371061 466755 "*"
"14423" "chr18" 60372776 61333581 960806 "*"
"14424" "chr18" 61555774 61748175 192402 "*"
"14425" "chr18" 61756647 61808062 51416 "*"
"14426" "chr18" 61894248 61905254 11007 "*"
"14427" "chr18" 62187119 62187254 136 "*"
"14428" "chr18" 62310218 62325286 15069 "*"
"14429" "chr18" 62391293 62523006 131714 "*"
"14430" "chr18" 62587710 62715449 127740 "*"
"14431" "chr18" 62980434 63123345 142912 "*"
"14432" "chr18" 63320129 63327725 7597 "*"
"14433" "chr18" 63367511 63389189 21679 "*"
"14434" "chr18" 63422484 63476760 54277 "*"
"14435" "chr18" 63505086 63556159 51074 "*"
"14436" "chr18" 63567012 63586988 19977 "*"
"14437" "chr18" 63604640 63637258 32619 "*"
"14438" "chr18" 63644299 63647578 3280 "*"
"14439" "chr18" 63726433 63752934 26502 "*"
"14440" "chr18" 63805377 63871691 66315 "*"
"14441" "chr18" 63936112 63949300 13189 "*"
"14442" "chr18" 64019780 64041554 21775 "*"
"14443" "chr18" 64423602 65750251 1326650 "*"
"14444" "chr18" 65890342 66501082 610741 "*"
"14445" "chr18" 66604139 67081583 477445 "*"
"14446" "chr18" 67081687 67516545 434859 "*"
"14447" "chr18" 67899620 68673687 774068 "*"
"14448" "chr18" 69055190 69401054 345865 "*"
"14449" "chr18" 69961804 70003030 41227 "*"
"14450" "chr18" 70205946 70288900 82955 "*"
"14451" "chr18" 70330201 70335438 5238 "*"
"14452" "chr18" 70352460 70380139 27680 "*"
"14453" "chr18" 70384592 70630533 245942 "*"
"14454" "chr18" 70650745 71519961 869217 "*"
"14455" "chr18" 71578957 71732614 153658 "*"
"14456" "chr18" 71782282 72536679 754398 "*"
"14457" "chr18" 72638518 72742313 103796 "*"
"14458" "chr18" 72867950 72868387 438 "*"
"14459" "chr18" 72881400 73151240 269841 "*"
"14460" "chr18" 73264481 73324940 60460 "*"
"14461" "chr18" 73349879 74073352 723474 "*"
"14462" "chr18" 74147866 74148510 645 "*"
"14463" "chr18" 74160531 74250846 90316 "*"
"14464" "chr18" 74292017 74315812 23796 "*"
"14465" "chr18" 74359188 74409447 50260 "*"
"14466" "chr18" 74413210 74434098 20889 "*"
"14467" "chr18" 74457945 74495815 37871 "*"
"14468" "chr18" 74523455 74534439 10985 "*"
"14469" "chr18" 74587213 74591773 4561 "*"
"14470" "chr18" 75065670 75195107 129438 "*"
"14471" "chr18" 75209349 75210754 1406 "*"
"14472" "chr18" 75289951 75409475 119525 "*"
"14473" "chr18" 75427704 75696078 268375 "*"
"14474" "chr18" 75712386 76122997 410612 "*"
"14475" "chr18" 76145256 76209509 64254 "*"
"14476" "chr18" 76215703 76358189 142487 "*"
"14477" "chr18" 76495191 76495520 330 "*"
"14478" "chr18" 76498089 76528654 30566 "*"
"14479" "chr18" 76610969 76615211 4243 "*"
"14480" "chr18" 76639012 76690028 51017 "*"
"14481" "chr18" 76693637 76794731 101095 "*"
"14482" "chr18" 76822296 76822606 311 "*"
"14483" "chr18" 76970728 76978826 8099 "*"
"14484" "chr18" 77133684 77250548 116865 "*"
"14485" "chr18" 77277897 77971503 693607 "*"
"14486" "chr18" 77993723 79069284 1075562 "*"
"14487" "chr18" 79378288 79395855 17568 "*"
"14488" "chr18" 79529326 79863667 334342 "*"
"14489" "chr18" 79900185 79902419 2235 "*"
"14490" "chr18" 79951665 79964560 12896 "*"
"14491" "chr18" 80033950 80034345 396 "*"
"14492" "chr18" 80097089 80109030 11942 "*"
"14493" "chr18" 80147524 80147923 400 "*"
"14494" "chr18" 80247547 80373285 125739 "*"
"14495" "chr19" 1 60950 60950 "*"
"14496" "chr19" 71567 110642 39076 "*"
"14497" "chr19" 111697 200111 88415 "*"
"14498" "chr19" 209397 281039 71643 "*"
"14499" "chr19" 291505 301443 9939 "*"
"14500" "chr19" 344816 361746 16931 "*"
"14501" "chr19" 376671 405437 28767 "*"
"14502" "chr19" 409171 416582 7412 "*"
"14503" "chr19" 460997 463345 2349 "*"
"14504" "chr19" 474984 489175 14192 "*"
"14505" "chr19" 505343 507496 2154 "*"
"14506" "chr19" 519655 531711 12057 "*"
"14507" "chr19" 542093 544033 1941 "*"
"14508" "chr19" 549925 571276 21352 "*"
"14509" "chr19" 583494 589892 6399 "*"
"14510" "chr19" 617160 617223 64 "*"
"14511" "chr19" 633605 639894 6290 "*"
"14512" "chr19" 644372 647525 3154 "*"
"14513" "chr19" 663278 676364 13087 "*"
"14514" "chr19" 683400 685545 2146 "*"
"14515" "chr19" 695499 708938 13440 "*"
"14516" "chr19" 748330 751125 2796 "*"
"14517" "chr19" 764319 797074 32756 "*"
"14518" "chr19" 812328 812487 160 "*"
"14519" "chr19" 821978 896502 74525 "*"
"14520" "chr19" 913246 917286 4041 "*"
"14521" "chr19" 921016 925780 4765 "*"
"14522" "chr19" 975935 984270 8336 "*"
"14523" "chr19" 998439 1000418 1980 "*"
"14524" "chr19" 1021180 1026580 5401 "*"
"14525" "chr19" 1039069 1040100 1032 "*"
"14526" "chr19" 1065573 1065922 350 "*"
"14527" "chr19" 1095381 1103925 8545 "*"
"14528" "chr19" 1106792 1177557 70766 "*"
"14529" "chr19" 1238028 1241745 3718 "*"
"14530" "chr19" 1244827 1248552 3726 "*"
"14531" "chr19" 1259141 1259383 243 "*"
"14532" "chr19" 1274881 1275437 557 "*"
"14533" "chr19" 1279250 1286153 6904 "*"
"14534" "chr19" 1300238 1354710 54473 "*"
"14535" "chr19" 1378432 1383526 5095 "*"
"14536" "chr19" 1395590 1397025 1436 "*"
"14537" "chr19" 1401571 1407568 5998 "*"
"14538" "chr19" 1435688 1438357 2670 "*"
"14539" "chr19" 1440495 1446301 5807 "*"
"14540" "chr19" 1479557 1481427 1871 "*"
"14541" "chr19" 1497928 1505017 7090 "*"
"14542" "chr19" 1513605 1524073 10469 "*"
"14543" "chr19" 1536047 1554668 18622 "*"
"14544" "chr19" 1568059 1573595 5537 "*"
"14545" "chr19" 1605491 1609289 3799 "*"
"14546" "chr19" 1652606 1752372 99767 "*"
"14547" "chr19" 1780989 1782074 1086 "*"
"14548" "chr19" 1812277 1815245 2969 "*"
"14549" "chr19" 1848464 1852398 3935 "*"
"14550" "chr19" 1863569 1876809 13241 "*"
"14551" "chr19" 1885548 1905213 19666 "*"
"14552" "chr19" 1926014 1941148 15135 "*"
"14553" "chr19" 1981339 1985437 4099 "*"
"14554" "chr19" 2034882 2037464 2583 "*"
"14555" "chr19" 2051245 2071037 19793 "*"
"14556" "chr19" 2099594 2100987 1394 "*"
"14557" "chr19" 2248680 2249308 629 "*"
"14558" "chr19" 2252074 2252251 178 "*"
"14559" "chr19" 2354807 2360237 5431 "*"
"14560" "chr19" 2456997 2458934 1938 "*"
"14561" "chr19" 2462186 2476126 13941 "*"
"14562" "chr19" 2478260 2511218 32959 "*"
"14563" "chr19" 2702710 2714566 11857 "*"
"14564" "chr19" 2740153 2754713 14561 "*"
"14565" "chr19" 2783372 2785459 2088 "*"
"14566" "chr19" 2815808 2819873 4066 "*"
"14567" "chr19" 2835774 2841434 5661 "*"
"14568" "chr19" 2860485 2867334 6850 "*"
"14569" "chr19" 2883446 2900897 17452 "*"
"14570" "chr19" 2918477 2933217 14741 "*"
"14571" "chr19" 2944972 2977445 32474 "*"
"14572" "chr19" 2995185 2997637 2453 "*"
"14573" "chr19" 3047636 3052909 5274 "*"
"14574" "chr19" 3063108 3094409 31302 "*"
"14575" "chr19" 3124005 3136192 12188 "*"
"14576" "chr19" 3163770 3178767 14998 "*"
"14577" "chr19" 3180333 3185562 5230 "*"
"14578" "chr19" 3209576 3224702 15127 "*"
"14579" "chr19" 3297077 3314402 17326 "*"
"14580" "chr19" 3469218 3473985 4768 "*"
"14581" "chr19" 3480543 3490821 10279 "*"
"14582" "chr19" 3500941 3506272 5332 "*"
"14583" "chr19" 3579089 3585552 6464 "*"
"14584" "chr19" 3593542 3594505 964 "*"
"14585" "chr19" 3606841 3607246 406 "*"
"14586" "chr19" 3626816 3630182 3367 "*"
"14587" "chr19" 3700480 3708108 7629 "*"
"14588" "chr19" 3750814 3750818 5 "*"
"14589" "chr19" 3761700 3762663 964 "*"
"14590" "chr19" 3768576 3769088 513 "*"
"14591" "chr19" 3772222 3777969 5748 "*"
"14592" "chr19" 3802130 3804023 1894 "*"
"14593" "chr19" 3869033 3879863 10831 "*"
"14594" "chr19" 3928080 3933102 5023 "*"
"14595" "chr19" 3942417 3958452 16036 "*"
"14596" "chr19" 3971124 3976055 4932 "*"
"14597" "chr19" 3985470 4007645 22176 "*"
"14598" "chr19" 4039387 4044363 4977 "*"
"14599" "chr19" 4066946 4090320 23375 "*"
"14600" "chr19" 4124130 4153600 29471 "*"
"14601" "chr19" 4173055 4174108 1054 "*"
"14602" "chr19" 4182605 4183353 749 "*"
"14603" "chr19" 4224815 4229497 4683 "*"
"14604" "chr19" 4237532 4247078 9547 "*"
"14605" "chr19" 4269091 4278600 9510 "*"
"14606" "chr19" 4290725 4292231 1507 "*"
"14607" "chr19" 4302432 4304599 2168 "*"
"14608" "chr19" 4323844 4324042 199 "*"
"14609" "chr19" 4342787 4343526 740 "*"
"14610" "chr19" 4360087 4360369 283 "*"
"14611" "chr19" 4400548 4402661 2114 "*"
"14612" "chr19" 4457823 4472286 14464 "*"
"14613" "chr19" 4518466 4522530 4065 "*"
"14614" "chr19" 4540475 4542592 2118 "*"
"14615" "chr19" 4559809 4639517 79709 "*"
"14616" "chr19" 4670371 4675223 4853 "*"
"14617" "chr19" 4724674 4769139 44466 "*"
"14618" "chr19" 4772534 4791680 19147 "*"
"14619" "chr19" 4801274 4815931 14658 "*"
"14620" "chr19" 4831705 4838340 6636 "*"
"14621" "chr19" 4867769 4890436 22668 "*"
"14622" "chr19" 4902868 4903079 212 "*"
"14623" "chr19" 4962155 4969112 6958 "*"
"14624" "chr19" 5153596 5158494 4899 "*"
"14625" "chr19" 5340804 5455430 114627 "*"
"14626" "chr19" 5456857 5558166 101310 "*"
"14627" "chr19" 5578350 5586998 8649 "*"
"14628" "chr19" 5668479 5674946 6468 "*"
"14629" "chr19" 5720573 5720676 104 "*"
"14630" "chr19" 5778735 5782959 4225 "*"
"14631" "chr19" 5791239 5823801 32563 "*"
"14632" "chr19" 5828325 5830609 2285 "*"
"14633" "chr19" 5839732 5842887 3156 "*"
"14634" "chr19" 5858240 5865825 7586 "*"
"14635" "chr19" 5904007 5904840 834 "*"
"14636" "chr19" 5915878 5916138 261 "*"
"14637" "chr19" 5978143 5978402 260 "*"
"14638" "chr19" 6199530 6210378 10849 "*"
"14639" "chr19" 6279949 6306141 26193 "*"
"14640" "chr19" 6333630 6361451 27822 "*"
"14641" "chr19" 6368911 6372432 3522 "*"
"14642" "chr19" 6375252 6375293 42 "*"
"14643" "chr19" 6375850 6379568 3719 "*"
"14644" "chr19" 6412405 6413347 943 "*"
"14645" "chr19" 6424795 6426036 1242 "*"
"14646" "chr19" 6433780 6436078 2299 "*"
"14647" "chr19" 6482558 6494318 11761 "*"
"14648" "chr19" 6502849 6530998 28150 "*"
"14649" "chr19" 6535929 6583182 47254 "*"
"14650" "chr19" 6604104 6661252 57149 "*"
"14651" "chr19" 6670589 6677703 7115 "*"
"14652" "chr19" 6737604 6737924 321 "*"
"14653" "chr19" 6751527 6752159 633 "*"
"14654" "chr19" 6767589 6772713 5125 "*"
"14655" "chr19" 6857367 6887565 30199 "*"
"14656" "chr19" 6940460 6952499 12040 "*"
"14657" "chr19" 6997873 7005011 7139 "*"
"14658" "chr19" 7006075 7018968 12894 "*"
"14659" "chr19" 7021451 7030577 9127 "*"
"14660" "chr19" 7033012 7037747 4736 "*"
"14661" "chr19" 7040180 7049320 9141 "*"
"14662" "chr19" 7051736 7056208 4473 "*"
"14663" "chr19" 7058641 7069443 10803 "*"
"14664" "chr19" 7087969 7112254 24286 "*"
"14665" "chr19" 7294035 7382833 88799 "*"
"14666" "chr19" 7472478 7476874 4397 "*"
"14667" "chr19" 7521027 7522625 1599 "*"
"14668" "chr19" 7561765 7595901 34137 "*"
"14669" "chr19" 7618305 7619524 1220 "*"
"14670" "chr19" 7629566 7629736 171 "*"
"14671" "chr19" 7647874 7669043 21170 "*"
"14672" "chr19" 7670455 7676627 6173 "*"
"14673" "chr19" 7687704 7688757 1054 "*"
"14674" "chr19" 7702147 7728956 26810 "*"
"14675" "chr19" 7733907 7739993 6087 "*"
"14676" "chr19" 7747565 7763148 15584 "*"
"14677" "chr19" 7769606 7787548 17943 "*"
"14678" "chr19" 7790622 7830232 39611 "*"
"14679" "chr19" 7864977 7868718 3742 "*"
"14680" "chr19" 7874380 7879444 5065 "*"
"14681" "chr19" 7880121 7888504 8384 "*"
"14682" "chr19" 7902022 7903842 1821 "*"
"14683" "chr19" 7914479 7916144 1666 "*"
"14684" "chr19" 7919098 7920315 1218 "*"
"14685" "chr19" 7923251 7924484 1234 "*"
"14686" "chr19" 7926167 7926720 554 "*"
"14687" "chr19" 7943921 7958578 14658 "*"
"14688" "chr19" 8005660 8052766 47107 "*"
"14689" "chr19" 8062651 8065401 2751 "*"
"14690" "chr19" 8149847 8206735 56889 "*"
"14691" "chr19" 8262422 8302126 39705 "*"
"14692" "chr19" 8343263 8363298 20036 "*"
"14693" "chr19" 8404435 8413269 8835 "*"
"14694" "chr19" 8439018 8444766 5749 "*"
"14695" "chr19" 8489115 8490055 941 "*"
"14696" "chr19" 8503113 8509677 6565 "*"
"14697" "chr19" 8514165 8520789 6625 "*"
"14698" "chr19" 8577578 8580241 2664 "*"
"14699" "chr19" 8610736 8697396 86661 "*"
"14700" "chr19" 8698823 8730953 32131 "*"
"14701" "chr19" 8732010 8806169 74160 "*"
"14702" "chr19" 8832329 8842592 10264 "*"
"14703" "chr19" 8843341 8848843 5503 "*"
"14704" "chr19" 8981343 9093178 111836 "*"
"14705" "chr19" 9094214 9102268 8055 "*"
"14706" "chr19" 9103307 9114827 11521 "*"
"14707" "chr19" 9115764 9126011 10248 "*"
"14708" "chr19" 9126951 9140379 13429 "*"
"14709" "chr19" 9163425 9185593 22169 "*"
"14710" "chr19" 9188818 9213849 25032 "*"
"14711" "chr19" 9214872 9250929 36058 "*"
"14712" "chr19" 9252480 9294274 41795 "*"
"14713" "chr19" 9309839 9323771 13933 "*"
"14714" "chr19" 9382618 9412460 29843 "*"
"14715" "chr19" 9435579 9466506 30928 "*"
"14716" "chr19" 9498608 9523223 24616 "*"
"14717" "chr19" 9538646 9538732 87 "*"
"14718" "chr19" 9539735 9560352 20618 "*"
"14719" "chr19" 9584534 9604679 20146 "*"
"14720" "chr19" 9675087 9689923 14837 "*"
"14721" "chr19" 9700777 9751992 51216 "*"
"14722" "chr19" 9793181 9810266 17086 "*"
"14723" "chr19" 9827817 9827891 75 "*"
"14724" "chr19" 9830116 9835256 5141 "*"
"14725" "chr19" 9849683 9853717 4035 "*"
"14726" "chr19" 9936553 9959560 23008 "*"
"14727" "chr19" 10010472 10013248 2777 "*"
"14728" "chr19" 10022280 10037802 15523 "*"
"14729" "chr19" 10074136 10086121 11986 "*"
"14730" "chr19" 10102797 10106222 3426 "*"
"14731" "chr19" 10119919 10133344 13426 "*"
"14732" "chr19" 10231332 10251900 20569 "*"
"14733" "chr19" 10260046 10270834 10789 "*"
"14734" "chr19" 10286616 10286966 351 "*"
"14735" "chr19" 10288523 10289980 1458 "*"
"14736" "chr19" 10296779 10304802 8024 "*"
"14737" "chr19" 10333641 10333775 135 "*"
"14738" "chr19" 10339824 10350528 10705 "*"
"14739" "chr19" 10380677 10391133 10457 "*"
"14740" "chr19" 10469632 10486119 16488 "*"
"14741" "chr19" 10503742 10512741 9000 "*"
"14742" "chr19" 10517932 10543894 25963 "*"
"14743" "chr19" 10566038 10566461 424 "*"
"14744" "chr19" 10569060 10572670 3611 "*"
"14745" "chr19" 10587316 10602456 15141 "*"
"14746" "chr19" 10644560 10651861 7302 "*"
"14747" "chr19" 10653845 10654260 416 "*"
"14748" "chr19" 10692418 10701429 9012 "*"
"14749" "chr19" 10713438 10718078 4641 "*"
"14750" "chr19" 10836319 10836574 256 "*"
"14751" "chr19" 10869791 10871512 1722 "*"
"14752" "chr19" 10928682 10928732 51 "*"
"14753" "chr19" 10930255 10960824 30570 "*"
"14754" "chr19" 11079427 11089361 9935 "*"
"14755" "chr19" 11155809 11164266 8458 "*"
"14756" "chr19" 11197792 11199294 1503 "*"
"14757" "chr19" 11262482 11296138 33657 "*"
"14758" "chr19" 11354945 11355385 441 "*"
"14759" "chr19" 11365699 11374684 8986 "*"
"14760" "chr19" 11376952 11377204 253 "*"
"14761" "chr19" 11419343 11420603 1261 "*"
"14762" "chr19" 11450969 11451325 357 "*"
